School_ID,Student_ID,Year_level,Numeracy_score,Gender,First_Nations,Language_background,School_SES,Treatment
1100048,950,5,549.33032,1,0,0,1161,0
1100048,950,6,601.43774,1,0,0,1161,0
1100048,951,3,374.12,0,0,0,1161,0
1100048,951,4,413.53171,0,0,0,1161,0
1100048,951,5,452.73434,0,0,0,1161,0
1100048,951,6,526.48907,0,0,0,1161,0
1100048,952,3,401.79999,1,0,0,1161,0
1100048,952,4,492.54605,1,0,0,1161,0
1100048,952,5,583.3866,1,0,0,1161,0
1100048,952,6,645.29327,1,0,0,1161,0
1100048,953,3,361.62,1,0,0,1161,0
1100048,953,4,446.84793,1,0,0,1161,0
1100048,953,5,487.78134,1,0,0,1161,0
1100048,953,6,564.37695,1,0,0,1161,0
1100048,954,3,448.79999,1,0,0,1161,0
1100048,954,4,562.75262,1,0,0,1161,0
1100048,954,5,577.19458,1,0,0,1161,0
1100048,954,6,595.87463,1,0,0,1161,0
1100048,955,3,448.94,1,0,0,1161,0
1100048,955,4,543.09479,1,0,0,1161,0
1100048,955,5,562.08594,1,0,0,1161,0
1100048,955,6,632.1178,1,0,0,1161,0
1100048,956,3,474.29999,1,0,0,1161,0
1100048,956,4,576.66626,1,0,0,1161,0
1100048,956,5,602.08661,1,0,0,1161,0
1100048,956,6,630.9895,1,0,0,1161,0
1100048,957,3,381.66,1,0,0,1161,0
1100048,957,4,516.54395,1,0,0,1161,0
1100048,957,5,560.22833,1,0,0,1161,0
1100048,957,6,616.86487,1,0,0,1161,0
1100048,958,3,434.22,1,0,1,1161,0
1100048,958,4,490.24838,1,0,1,1161,0
1100048,958,5,565.92505,1,0,1,1161,0
1100048,958,6,586.5025,1,0,1,1161,0
1100048,959,3,365.54001,0,0,0,1161,0
1100048,959,4,549.98779,0,0,0,1161,0
1100048,959,5,584.87268,0,0,0,1161,0
1100048,959,6,620.79071,0,0,0,1161,0
1100048,960,3,341.07999,0,0,0,1161,0
1100048,960,4,443.14615,0,0,0,1161,0
1100048,960,5,498.06015,0,0,0,1161,0
1100048,960,6,527.77362,0,0,0,1161,0
1100048,961,3,344.38,0,0,1,1161,0
1100048,961,4,421.82889,0,0,1,1161,0
1100048,961,5,498.06015,0,0,1,1161,0
1100048,961,6,522.95929,0,0,1,1161,0
1100048,962,3,366.54001,0,1,0,1161,0
1100048,962,4,461.01691,0,1,0,1161,0
1100048,962,5,500.04163,0,1,0,1161,0
1100048,962,6,488.83829,0,1,0,1161,0
1100047,963,3,365.06,0,0,0,1003,0
1100047,963,4,476.20703,0,0,0,1003,0
1100047,963,5,505.98596,0,0,0,1003,0
1100047,963,6,547.87207,0,0,0,1003,0
1100059,964,3,563.5,0,0,1,1147,0
1100059,964,4,643.55402,0,0,1,1147,0
1100059,964,5,677.87726,0,0,1,1147,0
1100059,964,6,706.15594,0,0,1,1147,0
1100059,965,3,311.5,1,0,1,1147,0
1100059,965,4,416.08472,1,0,1,1147,0
1100059,965,5,511.31113,1,0,1,1147,0
1100059,965,6,526.88831,1,0,1,1147,0
1100059,966,3,528.59998,0,0,0,1147,0
1100059,966,4,626.44916,0,0,0,1147,0
1100059,966,5,618.80511,0,0,0,1147,0
1100059,966,6,683.21649,0,0,0,1147,0
1100059,967,3,596.76001,1,0,1,1147,0
1100059,967,4,648.53229,1,0,1,1147,0
1100059,967,5,679.11572,1,0,1,1147,0
1100059,967,6,700.909,1,0,1,1147,0
1100059,968,3,482.56,0,0,0,1147,0
1100059,968,4,499.82199,0,0,0,1147,0
1100059,968,5,602.08661,0,0,0,1147,0
1100059,968,6,615.68713,0,0,0,1147,0
1100059,969,3,348.95999,0,0,0,1147,0
1100059,969,4,437.14667,0,0,0,1147,0
1100059,969,5,459.7933,0,0,0,1147,0
1100059,969,6,549.30896,0,0,0,1147,0
1100059,970,3,364.07999,1,0,0,1147,0
1100059,970,4,404.59634,1,0,0,1147,0
1100059,970,5,543.0144,1,0,0,1147,0
1100059,970,6,522.50256,1,0,0,1147,0
1100059,971,3,447.20001,0,0,0,1147,0
1100059,971,4,529.18109,0,0,0,1147,0
1100059,971,5,622.89191,0,0,0,1147,0
1100059,971,6,605.95416,0,0,0,1147,0
1100059,972,3,309.89999,1,0,1,1147,0
1100059,972,4,412.89349,1,0,1,1147,0
1100059,972,5,464.00391,1,0,1,1147,0
1100059,972,6,655.10291,1,0,1,1147,0
1100059,973,3,397.82001,0,0,0,1147,0
1100059,973,4,446.08206,0,0,0,1147,0
1100059,973,5,522.63214,0,0,0,1147,0
1100059,973,6,565.63239,0,0,0,1147,0
1100059,974,3,415.28,1,0,0,1147,0
1100059,974,4,543.22241,1,0,0,1147,0
1100059,974,5,611.99384,1,0,0,1147,0
1100059,974,6,688.17981,1,0,0,1147,0
1100059,975,3,395.60001,0,0,0,1147,0
1100059,975,4,498.5455,0,0,0,1147,0
1100059,975,5,640.47729,0,0,0,1147,0
1100059,975,6,624.5686,0,0,0,1147,0
1100059,976,3,497.20001,1,0,0,1147,0
1100059,976,4,607.68481,1,0,0,1147,0
1100059,976,5,696.32959,1,0,0,1147,0
1100059,976,6,597.00061,1,0,0,1147,0
1100059,977,3,394.76001,0,0,1,1147,0
1100059,977,4,408.55344,0,0,1,1147,0
1100059,977,5,354.40466,0,0,1,1147,0
1100059,977,6,520.01239,0,0,1,1147,0
1100059,978,3,404.89999,0,0,0,1147,0
1100059,978,4,456.80447,0,0,0,1147,0
1100059,978,5,526.54358,0,0,0,1147,0
1100059,978,6,614.08118,0,0,0,1147,0
1100059,979,3,305.34,0,0,1,1147,0
1100059,979,4,443.40143,0,0,1,1147,0
1100059,979,5,527.78198,0,0,1,1147,0
1100059,979,6,536.17578,0,0,1,1147,0
1100059,980,3,431.12,1,0,1,1147,0
1100059,980,4,510.67209,1,0,1,1147,0
1100059,980,5,602.70575,1,0,1,1147,0
1100059,980,6,622.35388,1,0,1,1147,0
1100059,981,3,430.73999,1,1,0,1147,0
1100059,981,4,497.26901,1,1,0,1147,0
1100059,981,5,532.8595,1,1,0,1147,0
1100059,981,6,598.82709,1,1,0,1147,0
1100059,982,3,457.10001,1,0,0,1147,0
1100059,982,4,558.28497,1,0,0,1147,0
1100059,982,5,584.25348,1,0,0,1147,0
1100059,982,6,554.08459,1,0,0,1147,0
1100059,983,3,511.16,1,0,0,1147,0
1100059,983,4,655.04236,1,0,0,1147,0
1100059,983,5,707.59912,1,0,0,1147,0
1100059,983,6,691.12518,1,0,0,1147,0
1100059,984,3,542.21997,0,0,1,1147,0
1100059,984,4,627.72565,0,0,1,1147,0
1100059,984,5,646.54553,0,0,1,1147,0
1100059,984,6,703.44049,0,0,1,1147,0
1100059,985,3,372.84,1,0,0,1147,0
1100059,985,4,461.27219,1,0,0,1147,0
1100059,985,5,563.81976,1,0,0,1147,0
1100059,985,6,560.29956,1,0,0,1147,0
1100059,986,3,419.89999,0,0,0,1147,0
1100059,986,4,520.88397,0,0,0,1147,0
1100059,986,5,621.15814,0,0,0,1147,0
1100059,986,6,641.71332,0,0,0,1147,0
1100059,987,3,530.08002,0,1,0,1147,0
1100059,987,4,552.28546,0,1,0,1147,0
1100059,987,5,601.71503,0,1,0,1147,0
1100059,987,6,641.41309,0,1,0,1147,0
1100059,988,3,328.56,1,0,0,1147,0
1100059,988,4,368.08893,1,0,0,1147,0
1100059,988,5,495.08801,1,0,0,1147,0
1100059,988,6,532.84735,1,0,0,1147,0
1100059,989,3,449.94,1,0,0,1147,0
1100059,989,4,506.45969,1,0,0,1147,0
1100059,989,5,546.60583,1,0,0,1147,0
1100059,989,6,606.84283,1,0,0,1147,0
1100059,990,3,505.20001,0,0,0,1147,0
1100059,990,4,556.8808,0,0,0,1147,0
1100059,990,5,602.82965,0,0,0,1147,0
1100059,990,6,658.81238,0,0,0,1147,0
1100059,991,3,516.12,1,0,1,1147,0
1100059,991,4,543.60535,1,0,1,1147,0
1100059,991,5,580.78595,1,0,1,1147,0
1100059,991,6,611.54401,1,0,1,1147,0
1100059,992,3,375.32001,1,0,0,1147,0
1100059,992,4,471.22873,1,0,0,1147,0
1100059,992,5,526.66742,1,0,0,1147,0
1100059,992,6,594.3139,1,0,0,1147,0
1100059,993,3,345.64001,0,0,0,1147,0
1100059,993,4,471.61172,0,0,0,1147,0
1100059,993,5,501.28,0,0,0,1147,0
1100059,993,6,523.5058,0,0,0,1147,0
1100059,994,3,363.32001,1,0,1,1147,0
1100059,994,4,447.6138,1,0,1,1147,0
1100059,994,5,483.32306,1,0,1,1147,0
1100059,994,6,566.4458,1,0,1,1147,0
1100059,995,3,567.08002,0,0,1,1147,0
1100059,995,4,665.3819,0,0,1,1147,0
1100059,995,5,742.8938,0,0,1,1147,0
1100059,995,6,776.19147,0,0,1,1147,0
1100097,996,3,385.85999,1,0,0,1158,1
1100097,996,4,500.97083,1,0,0,1158,1
1100097,996,5,516.26477,1,0,0,1158,1
1100097,996,6,592.42175,1,0,0,1158,1
1100097,997,3,435.95999,1,0,0,1158,1
1100097,997,4,546.15833,1,0,0,1158,1
1100097,997,5,604.56342,1,0,0,1158,1
1100097,997,6,626.09161,1,0,0,1158,1
1100097,998,3,545.29999,0,0,0,1158,1
1100097,998,4,669.33899,0,0,0,1158,1
1100097,998,5,665.98853,0,0,0,1158,1
1100097,998,6,689.08704,0,0,0,1158,1
1100097,999,3,366.42001,1,0,0,1158,1
1100097,999,4,440.21021,1,0,0,1158,1
1100097,999,5,531.86877,1,0,0,1158,1
1100097,999,6,579.88824,1,0,0,1158,1
1100097,1000,3,517.34003,1,0,0,1158,1
1100097,1000,4,559.43372,1,0,0,1158,1
1100097,1000,5,628.96008,1,0,0,1158,1
1100097,1000,6,645.21759,1,0,0,1158,1
1100097,1001,3,396.85999,1,0,0,1158,1
1100097,1001,4,512.33154,1,0,0,1158,1
1100097,1001,5,575.95612,1,0,0,1158,1
1100097,1001,6,616.29865,1,0,0,1158,1
1100097,1002,3,440.64001,1,0,0,1158,1
1100097,1002,4,565.56085,1,0,0,1158,1
1100097,1002,5,686.79382,1,0,0,1158,1
1100097,1002,6,688.61884,1,0,0,1158,1
1100097,1003,3,442.76001,0,0,0,1158,1
1100097,1003,4,490.75894,0,0,0,1158,1
1100097,1003,5,528.40118,0,0,0,1158,1
1100097,1003,6,550.51349,0,0,0,1158,1
1100097,1004,3,351.10001,1,0,0,1158,1
1100097,1004,4,360.68533,1,0,0,1158,1
1100097,1004,5,500.90851,1,0,0,1158,1
1100097,1004,6,528.61047,1,0,0,1158,1
1100097,1005,3,472.79999,1,0,0,1158,1
1100097,1005,4,570.28381,1,0,0,1158,1
1100097,1005,5,630.44617,1,0,0,1158,1
1100097,1005,6,629.31396,1,0,0,1158,1
1100097,1006,3,370.38,0,0,0,1158,1
1100097,1006,4,416.97824,0,0,0,1158,1
1100097,1006,5,471.92972,0,0,0,1158,1
1100097,1006,6,535.01709,0,0,0,1158,1
1100097,1007,3,472.20001,1,0,0,1158,1
1100097,1007,4,542.32886,1,0,0,1158,1
1100097,1007,5,640.10577,1,0,0,1158,1
1100097,1007,6,675.034,1,0,0,1158,1
1100097,1008,3,413.17999,0,0,0,1158,1
1100097,1008,4,516.41632,0,0,0,1158,1
1100097,1008,5,556.38928,0,0,0,1158,1
1100097,1008,6,677.57703,0,0,0,1158,1
1100097,1009,3,508.44,1,0,0,1158,1
1100097,1009,4,601.94067,1,0,0,1158,1
1100097,1009,5,695.09119,1,0,0,1158,1
1100097,1009,6,686.737,1,0,0,1158,1
1100097,1010,3,403.39999,1,0,0,1158,1
1100097,1010,4,461.5275,1,0,0,1158,1
1100097,1010,5,475.7688,1,0,0,1158,1
1100097,1010,6,571.65869,1,0,0,1158,1
1100097,1011,3,525.02002,0,0,0,1158,1
1100097,1011,4,621.47089,0,0,0,1158,1
1100097,1011,5,573.47931,0,0,0,1158,1
1100097,1011,6,662.10089,0,0,0,1158,1
1100097,1012,3,463.78,0,0,0,1158,1
1100097,1012,4,599.89825,0,0,0,1158,1
1100097,1012,5,629.82697,0,0,0,1158,1
1100097,1012,6,662.30054,0,0,0,1158,1
1100097,1013,3,383.88,0,0,0,1158,1
1100097,1013,4,541.05243,0,0,0,1158,1
1100097,1013,5,564.68658,0,0,0,1158,1
1100097,1013,6,616.01062,0,0,0,1158,1
1100097,1014,3,437.56,0,0,0,1158,1
1100097,1014,4,549.86017,0,0,0,1158,1
1100097,1014,5,633.54218,0,0,0,1158,1
1100097,1014,6,647.59656,0,0,0,1158,1
1100097,1015,3,477.14001,0,0,0,1158,1
1100097,1015,4,560.07202,0,0,0,1158,1
1100097,1015,5,638.86731,0,0,0,1158,1
1100097,1015,6,672.67853,0,0,0,1158,1
1100097,1016,3,417.39999,0,0,0,1158,1
1100097,1016,4,494.46075,0,0,0,1158,1
1100097,1016,5,554.9032,0,0,0,1158,1
1100097,1016,6,607.42712,0,0,0,1158,1
1100097,1017,3,411.45999,1,0,0,1158,1
1100097,1017,4,458.08099,1,0,0,1158,1
1100097,1017,5,512.54956,1,0,0,1158,1
1100097,1017,6,552.42853,1,0,0,1158,1
1100097,1018,3,291.95999,1,0,0,1158,1
1100097,1018,4,427.95599,1,0,0,1158,1
1100097,1018,5,531.86871,1,0,0,1158,1
1100097,1018,6,538.48029,1,0,0,1158,1
1100097,1019,3,483.84,1,0,0,1158,1
1100097,1019,4,561.85907,1,0,0,1158,1
1100097,1019,5,579.67139,1,0,0,1158,1
1100097,1019,6,624.67493,1,0,0,1158,1
1100097,1020,3,432.12,1,0,0,1158,1
1100097,1020,4,487.82303,1,0,0,1158,1
1100097,1020,5,577.07068,1,0,0,1158,1
1100097,1020,6,598.62634,1,0,0,1158,1
1100097,1021,3,390.42001,0,0,0,1158,1
1100097,1021,4,440.72079,0,0,0,1158,1
1100097,1021,5,510.32043,0,0,0,1158,1
1100097,1021,6,573.61804,0,0,0,1158,1
1100097,1022,3,358.51999,1,0,0,1158,1
1100097,1022,4,461.27219,1,0,0,1158,1
1100097,1022,5,563.94354,1,0,0,1158,1
1100097,1022,6,657.13635,1,0,0,1158,1
1100097,1023,3,422.84,1,0,0,1158,1
1100097,1023,4,517.69275,1,0,0,1158,1
1100097,1023,5,541.65216,1,0,0,1158,1
1100097,1023,6,623.37671,1,0,0,1158,1
1100097,1024,3,364.56,0,0,0,1158,1
1100097,1024,4,482.84476,0,0,0,1158,1
1100097,1024,5,544.12903,0,0,0,1158,1
1100097,1024,6,604.27747,0,0,0,1158,1
1100097,1025,3,499.04001,0,0,0,1158,1
1100097,1025,4,626.44916,0,0,0,1158,1
1100097,1025,5,695.58655,0,0,0,1158,1
1100097,1025,6,706.06171,0,0,0,1158,1
1100097,1026,3,469.12,0,0,1,1158,1
1100097,1026,4,593.00531,0,0,1,1158,1
1100097,1026,5,624.37799,0,0,1,1158,1
1100097,1026,6,649.3183,0,0,1,1158,1
1100097,1027,3,521.28003,0,0,0,1158,1
1100097,1027,4,586.11224,0,0,0,1158,1
1100097,1027,5,637.87665,0,0,0,1158,1
1100097,1027,6,629.53094,0,0,0,1158,1
1100097,1028,3,471.95999,0,0,0,1158,1
1100097,1028,4,577.94281,0,0,0,1158,1
1100097,1028,5,588.83557,0,0,0,1158,1
1100097,1028,6,620.6344,0,0,0,1158,1
1100097,1029,3,392.78,0,0,0,1158,1
1100097,1029,4,514.3739,0,0,0,1158,1
1100097,1029,5,549.20648,0,0,0,1158,1
1100097,1029,6,556.68909,0,0,0,1158,1
1100097,1030,3,472.07999,0,0,0,1158,1
1100097,1030,4,533.26587,0,0,0,1158,1
1100097,1030,5,634.16138,0,0,0,1158,1
1100097,1030,6,710.4494,0,0,0,1158,1
1100097,1031,3,372.14001,1,0,1,1158,1
1100097,1031,4,436.76373,1,0,1,1158,1
1100097,1031,5,502.27075,1,0,1,1158,1
1100097,1031,6,545.40979,1,0,1,1158,1
1100097,1032,3,467.60001,0,0,0,1158,1
1100097,1032,4,527.90466,0,0,0,1158,1
1100097,1032,5,650.01306,0,0,0,1158,1
1100097,1032,6,659.08026,0,0,0,1158,1
1100097,1033,3,293.16,1,0,0,1158,1
1100097,1033,4,396.29919,1,0,0,1158,1
1100097,1033,5,437.1304,1,0,0,1158,1
1100097,1033,6,499.37451,1,0,0,1158,1
1100097,1034,3,476.54001,1,0,0,1158,1
1100097,1034,4,589.81409,1,0,0,1158,1
1100097,1034,5,676.01965,1,0,0,1158,1
1100097,1034,6,623.23071,1,0,0,1158,1
1100100,1035,3,456,0,0,0,1163,0
1100100,1035,4,508.75735,0,0,0,1163,0
1100100,1035,5,609.88855,0,0,0,1163,0
1100100,1035,6,616.88544,0,0,0,1163,0
1100100,1036,3,356.51999,0,0,0,1163,0
1100100,1036,4,448.3797,0,0,0,1163,0
1100100,1036,5,442.20789,0,0,0,1163,0
1100100,1036,6,516.39117,0,0,0,1163,0
1100100,1037,3,482.22,0,0,0,1163,0
1100100,1037,4,577.94275,0,0,0,1163,0
1100100,1037,5,553.54089,0,0,0,1163,0
1100100,1037,6,536.87164,0,0,0,1163,0
1100100,1038,3,410.45999,1,0,0,1163,0
1100100,1038,4,460.12335,1,0,0,1163,0
1100100,1038,5,496.32635,1,0,0,1163,0
1100100,1038,6,578.00671,1,0,0,1163,0
1100100,1039,3,481.72,0,0,0,1163,0
1100100,1039,4,537.35059,0,0,0,1163,0
1100100,1039,5,611.00311,0,0,0,1163,0
1100100,1039,6,716.68134,0,0,0,1163,0
1100100,1040,3,386.34,0,0,0,1163,0
1100100,1040,4,444.67792,0,0,0,1163,0
1100100,1040,5,494.8403,0,0,0,1163,0
1100100,1040,6,521.71179,0,0,0,1163,0
1100100,1041,3,364.20001,1,0,0,1163,0
1100100,1041,4,494.71606,1,0,0,1163,0
1100100,1041,5,552.42633,1,0,0,1163,0
1100100,1041,6,575.44861,1,0,0,1163,0
1100100,1042,3,458.10001,1,0,0,1163,0
1100100,1042,4,466.50577,1,0,0,1163,0
1100100,1042,5,477.13104,1,0,0,1163,0
1100100,1042,6,560.2077,1,0,0,1163,0
1100100,1043,3,418.16,1,0,0,1163,0
1100100,1043,4,501.35379,1,0,0,1163,0
1100100,1043,5,530.63031,1,0,0,1163,0
1100100,1043,6,573.84851,1,0,0,1163,0
1100100,1044,3,377.94,0,0,0,1163,0
1100100,1044,4,417.87177,0,0,0,1163,0
1100100,1044,5,479.11249,0,0,0,1163,0
1100100,1044,6,532.37189,0,0,0,1163,0
1100100,1045,3,377.20001,0,0,0,1163,0
1100100,1045,4,489.61011,0,0,0,1163,0
1100100,1045,5,576.32764,0,0,0,1163,0
1100100,1045,6,586.06079,0,0,0,1163,0
1100100,1046,3,508.20001,0,0,0,1163,0
1100100,1046,4,580.87866,0,0,0,1163,0
1100100,1046,5,572.24091,0,0,0,1163,0
1100100,1046,6,624.75702,0,0,0,1163,0
1100100,1047,3,277.5,1,0,0,1163,0
1100100,1047,4,341.79337,1,0,0,1163,0
1100100,1047,5,471.31049,1,0,0,1163,0
1100100,1047,6,593.39447,1,0,0,1163,0
1100100,1048,3,542.56,0,0,0,1163,0
1100100,1048,4,629.64032,0,0,0,1163,0
1100100,1048,5,682.33557,0,0,0,1163,0
1100100,1048,6,661.0495,0,0,0,1163,0
1100100,1049,3,412.06,1,0,0,1163,0
1100100,1049,4,528.15991,1,0,0,1163,0
1100100,1049,5,555.77002,1,0,0,1163,0
1100100,1049,6,593.14307,1,0,0,1163,0
1100100,1050,3,365.66,1,0,0,1163,0
1100100,1050,4,394.38446,1,0,0,1163,0
1100100,1050,5,478.24561,1,0,0,1163,0
1100100,1050,6,546.4231,1,0,0,1163,0
1100100,1051,3,481.57999,0,0,0,1163,0
1100100,1051,4,526.7558,0,0,0,1163,0
1100100,1051,5,620.9104,0,0,0,1163,0
1100100,1051,6,614.96118,0,0,0,1163,0
1100100,1052,3,379.51999,0,0,0,1163,0
1100100,1052,4,422.4671,0,0,0,1163,0
1100100,1052,5,496.82175,0,0,0,1163,0
1100100,1052,6,558.84399,0,0,0,1163,0
1100100,1053,3,397.45999,1,0,0,1163,0
1100100,1053,4,508.50208,1,0,0,1163,0
1100100,1053,5,529.63959,1,0,0,1163,0
1100100,1053,6,565.86078,1,0,0,1163,0
1100100,1054,3,492.23999,0,0,0,1163,0
1100100,1054,4,572.83685,0,0,0,1163,0
1100100,1054,5,576.94684,0,0,0,1163,0
1100100,1054,6,611.65485,0,0,0,1163,0
1100100,1055,3,407.60001,1,0,0,1163,0
1100100,1055,4,508.50208,1,0,0,1163,0
1100100,1055,5,491.62042,1,0,0,1163,0
1100100,1055,6,549.1554,1,0,0,1163,0
1100100,1056,3,504.10001,0,0,0,1163,0
1100100,1056,4,519.35217,0,0,0,1163,0
1100100,1056,5,608.40247,0,0,0,1163,0
1100100,1056,6,621.71942,0,0,0,1163,0
1100100,1057,3,430.85999,1,0,0,1163,0
1100100,1057,4,494.71606,1,0,0,1163,0
1100100,1057,5,519.23694,1,0,0,1163,0
1100100,1057,6,537.03613,1,0,0,1163,0
1100100,1058,3,365.42001,0,0,0,1163,0
1100100,1058,4,538.11646,0,0,0,1163,0
1100100,1058,5,520.59924,0,0,0,1163,0
1100100,1058,6,633.61322,0,0,0,1163,0
1100100,1059,3,342.29999,1,0,1,1163,0
1100100,1059,4,465.35693,1,0,1,1163,0
1100100,1059,5,467.09995,1,0,1,1163,0
1100100,1059,6,542.90704,1,0,1,1163,0
1100100,1060,3,457.07999,0,0,0,1163,0
1100100,1060,4,494.46075,0,0,0,1163,0
1100100,1060,5,558.61841,0,0,0,1163,0
1100100,1060,6,593.39447,0,0,0,1163,0
1100100,1061,3,438.04001,0,0,0,1163,0
1100100,1061,4,516.41626,0,0,0,1163,0
1100100,1061,5,549.08264,0,0,0,1163,0
1100100,1061,6,585.25061,0,0,0,1163,0
1100100,1062,3,453.01999,0,0,1,1163,0
1100100,1062,4,477.61118,0,0,1,1163,0
1100100,1062,5,548.46344,0,0,1,1163,0
1100100,1062,6,623.58893,0,0,1,1163,0
1100100,1063,3,448.57999,1,0,0,1163,0
1100100,1063,4,509.77853,1,0,0,1163,0
1100100,1063,5,555.5224,1,0,0,1163,0
1100100,1063,6,598.97327,1,0,0,1163,0
1100100,1064,3,468,0,0,0,1163,0
1100100,1064,4,526.62811,0,0,0,1163,0
1100100,1064,5,582.89124,0,0,0,1163,0
1100100,1064,6,660.24493,0,0,0,1163,0
1100100,1065,3,308.51999,1,0,1,1163,0
1100100,1065,4,556.11493,1,0,1,1163,0
1100100,1065,5,564.06738,1,0,1,1163,0
1100100,1065,6,627.74329,1,0,1,1163,0
1100100,1066,3,310.62,1,0,0,1163,0
1100100,1066,4,430.76425,1,0,0,1163,0
1100100,1066,5,460.78403,1,0,0,1163,0
1100100,1066,6,514.9007,1,0,0,1163,0
1100100,1067,3,340.07999,1,0,0,1163,0
1100100,1067,4,435.87021,1,0,0,1163,0
1100100,1067,5,507.47208,1,0,0,1163,0
1100100,1067,6,491.7504,1,0,0,1163,0
1100100,1068,3,377.42001,0,0,0,1163,0
1100100,1068,4,476.71765,0,0,0,1163,0
1100100,1068,5,528.02966,0,0,0,1163,0
1100100,1068,6,596.36163,0,0,0,1163,0
1100100,1069,3,455.89999,1,0,0,1163,0
1100100,1069,4,504.28967,1,0,0,1163,0
1100100,1069,5,559.23761,1,0,0,1163,0
1100100,1069,6,608.76758,1,0,0,1163,0
1100100,1070,3,540.71997,1,0,0,1163,0
1100100,1070,4,557.51904,1,0,0,1163,0
1100100,1070,5,652.11835,1,0,0,1163,0
1100100,1070,6,682.26593,1,0,0,1163,0
1100100,1071,3,383.98001,1,0,0,1163,0
1100100,1071,4,509.3956,1,0,0,1163,0
1100100,1071,5,547.59656,1,0,0,1163,0
1100100,1071,6,606.20892,1,0,0,1163,0
1100100,1072,3,399.70001,1,0,0,1163,0
1100100,1072,4,451.69858,1,0,0,1163,0
1100100,1072,5,524.56213,1,0,0,1163,0
1100100,1072,6,547.51257,1,0,0,1163,0
1100100,1073,3,580.79999,0,0,0,1163,0
1100100,1073,4,628.49152,0,0,0,1163,0
1100100,1073,5,671.68524,0,0,0,1163,0
1100100,1073,6,693.54144,0,0,0,1163,0
1100100,1074,3,448.92001,1,0,0,1163,0
1100100,1074,4,490.1207,1,0,0,1163,0
1100100,1074,5,560.10449,1,0,0,1163,0
1100100,1074,6,611.30951,1,0,0,1163,0
1100100,1075,3,448.56,0,0,0,1163,0
1100100,1075,4,557.64667,0,0,0,1163,0
1100100,1075,5,545.98657,0,0,0,1163,0
1100100,1075,6,600.33197,0,0,0,1163,0
1100100,1076,3,402.92001,0,0,0,1163,0
1100100,1076,4,464.46341,0,0,0,1163,0
1100100,1076,5,492.23962,0,0,0,1163,0
1100100,1076,6,629.0722,0,0,0,1163,0
1100100,1077,3,585.90002,0,0,1,1163,0
1100100,1077,4,603.34479,0,0,1,1163,0
1100100,1077,5,655.58594,0,0,1,1163,0
1100100,1077,6,685.07019,0,0,1,1163,0
1100100,1078,3,564.47998,1,0,0,1163,0
1100100,1078,4,623.64087,1,0,0,1163,0
1100100,1078,5,664.9978,1,0,0,1163,0
1100100,1078,6,729.46429,1,0,0,1163,0
1100100,1079,3,357.23999,1,0,0,1163,0
1100100,1079,4,450.03912,1,0,0,1163,0
1100100,1079,5,460.04099,1,0,0,1163,0
1100100,1079,6,555.21436,1,0,0,1163,0
1100100,1080,3,441.88,0,0,0,1163,0
1100100,1080,4,515.52271,0,0,0,1163,0
1100100,1080,5,553.41711,0,0,0,1163,0
1100100,1080,6,614.96118,0,0,0,1163,0
1100100,1081,3,478.76001,0,0,0,1163,0
1100100,1081,4,493.05661,0,0,0,1163,0
1100100,1081,5,632.55145,0,0,0,1163,0
1100100,1081,6,629.78168,0,0,0,1163,0
1100101,1082,3,365.07999,0,0,1,1115,1
1100101,1082,4,472.76053,0,0,1,1115,1
1100101,1082,5,529.63959,0,0,1,1115,1
1100101,1082,6,581.84821,0,0,1,1115,1
1100101,1083,3,374.72,0,0,0,1115,1
1100101,1083,4,504.67261,0,0,0,1115,1
1100101,1083,5,539.17535,0,0,0,1115,1
1100101,1083,6,624.64172,0,0,0,1115,1
1100101,1084,3,437.17999,1,0,0,1115,1
1100101,1084,4,562.625,1,0,0,1115,1
1100101,1084,5,611.49854,1,0,0,1115,1
1100101,1084,6,645.30487,1,0,0,1115,1
1100101,1085,3,411.82001,0,0,0,1115,1
1100101,1085,4,564.41205,0,0,0,1115,1
1100101,1085,5,612.24152,0,0,0,1115,1
1100101,1085,6,663.23846,0,0,0,1115,1
1100101,1086,3,376.20001,0,0,0,1115,1
1100101,1086,4,451.31561,0,0,0,1115,1
1100101,1086,5,469.32907,0,0,0,1115,1
1100101,1086,6,520.0014,0,0,0,1115,1
1100101,1087,3,355.54001,1,0,0,1115,1
1100101,1087,4,458.59158,1,0,0,1115,1
1100101,1087,5,535.3363,1,0,0,1115,1
1100101,1087,6,559.76233,1,0,0,1115,1
1100101,1088,3,517.71997,0,0,0,1115,1
1100101,1088,4,647.63873,0,0,0,1115,1
1100101,1088,5,609.51703,0,0,0,1115,1
1100101,1088,6,622.62573,0,0,0,1115,1
1100101,1089,3,429.39999,1,0,0,1115,1
1100101,1089,4,518.45862,1,0,0,1115,1
1100101,1089,5,542.89063,1,0,0,1115,1
1100101,1089,6,596.32007,1,0,0,1115,1
1100101,1090,3,346.28,1,0,1,1115,1
1100101,1090,4,517.69275,1,0,1,1115,1
1100101,1090,5,560.10449,1,0,1,1115,1
1100101,1090,6,641.38177,1,0,1,1115,1
1100101,1091,3,426.66,1,0,0,1115,1
1100101,1091,4,477.61118,1,0,0,1115,1
1100101,1091,5,498.92703,1,0,0,1115,1
1100101,1091,6,611.91815,1,0,0,1115,1
1100101,1092,3,404.04001,1,0,0,1115,1
1100101,1092,4,484.50421,1,0,0,1115,1
